path before,path BIC,sha before,sha BIC
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,da1e988798fd0336a893e16e94d699e6b156c941,2789d1df02e697ea511867546dc569ff6b405ece
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,858e308a70a831bcd6e131bae7d72449ec8ee7f8,2be6b4dc25b55d86d15a68519a8b19630feaa4de
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,a6e8a13a2da6df08f4426cc4f623ec5c76078ba9,ba8932dccb227b5b52de98e33c46054014f951b7
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,53a3d5530bd337625374396199ab985e115025ed,a6e8a13a2da6df08f4426cc4f623ec5c76078ba9
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,ba8932dccb227b5b52de98e33c46054014f951b7,7b679bc9dd98f06ee10bbb0978cfee5dab7b74dc
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,09580032cb9cdcc694d0adae9f1cb897f9a5c215,53a3d5530bd337625374396199ab985e115025ed
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,c2e7ed1e6f8f2de48778db7f3d63f9629c086ea8,ba8932dccb227b5b52de98e33c46054014f951b7
src/java/main/org/apache/zookeeper/server/NettyServerCnxn.java,zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxn.java,30cff66e5efe6b99b7e7a2293061f0eea0def02f,caca062767c36525e6ecead2ae0f34c447394809
zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxn.java,zookeeper-server/src/main/java/org/apache/zookeeper/server/NettyServerCnxn.java,db074423f09026446640242ecfcf26310467b1fa,caca062767c36525e6ecead2ae0f34c447394809
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,ad482ad24cc864686f268b71896606091d92a00f
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,b7091d6cda358a4fe5dac9c27d402e82dba1e424
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,b7091d6cda358a4fe5dac9c27d402e82dba1e424
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,ed70d2edcb78a7e30ae60170ea986fb85e862b4b,a4c675afff3b26171efd78ced4916e2f5fb25eb4
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,b7091d6cda358a4fe5dac9c27d402e82dba1e424
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,b6320b80a4c08958d5b5028cf065cbcc57894a86
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,b7091d6cda358a4fe5dac9c27d402e82dba1e424
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,b7091d6cda358a4fe5dac9c27d402e82dba1e424
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,3402537c1f8d8301b6e16e6cebc8c1e655aa14bf,73f0ff946205e6054e72249fc0399c6e94b30a80
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/ZooKeeperMain.java,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,a4c675afff3b26171efd78ced4916e2f5fb25eb4,3402537c1f8d8301b6e16e6cebc8c1e655aa14bf
src/java/main/org/apache/zookeeper/cli/SetQuotaCommand.java,src/java/main/org/apache/zookeeper/cli/SetQuotaCommand.java,ddd1481372d49988289f5032777885ae5910b157,b0b194533c08c8a111497e853668f751b28ae4e9
src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,b52252aeb460b65a7e53f31af241160c6b6c5b56
zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,64104eaeaa6508f052edfd39c24243a8e26039dc,ad8cfd07ff0ccd77aa97ebb0c247a2fe7e067527
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,zookeeper-server/src/main/java/org/apache/zookeeper/server/quorum/QuorumPeer.java,75411ab34a3d53c43c2d508b12314a9788aa417d,64104eaeaa6508f052edfd39c24243a8e26039dc
src/java/main/org/apache/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,81728143a79b7135977e602da85bf43c5b8c8af3,a3d24843bcc298fa635cf447d35f901116b06cda
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,047d9258a4730791b85cc81b0e1435465a32acbf,0254f868ca34105308ac3524c73111d8d770091e
src/java/main/org/apache/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,5a882c303de74370c7e57a516b68d07260be9bc3,b7a03643afda3306accd4c58e39daeb31870dc6e
src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,cfd2ecb8d049c1b51b2c1e6d5fd02edd5d3c26e8,78b84f3ae01ca477fb94404c78bf3a098b0fcba4
zookeeper/java/src/com/yahoo/zookeeper/server/FinalRequestProcessor.java,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,e2f182cf0c095784e205b5bd63d72c73d1258297,82a9d1d0a24147dcb533542559d61783058f1a1b
zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,7f56417f9404afb0f8975b0fe616433ab75a5de8,e08ffda1b82a1f2e6232c6140fe38976c291e2fb
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,30cff66e5efe6b99b7e7a2293061f0eea0def02f,903ce8dff71fb53de27ba2c16563e4ed43bf504e
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,9ac5756b18d377774f49064e6e1de3f39d059b87,5428cd4bc963c2e653a260c458a8a8edf3fa08ef
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,7bf199eb4df4537adca112c7962e200a87d2666d
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,7bf199eb4df4537adca112c7962e200a87d2666d
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,dcffe61b804ecf6bb007f475fa8d6447ee2bb0f6
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,5428cd4bc963c2e653a260c458a8a8edf3fa08ef,b52252aeb460b65a7e53f31af241160c6b6c5b56
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,d25cfdf63fb4c7747c65d1f8298b4060b9776ae6,434abbbb7eef271fab02306bcc9c8ad29ec2fe2e
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,49a05a7bdbb183ee594a6b518d580b07fd35e59e,c6ee0139d58250ac07ddfa3692c9adec488339bf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,49a05a7bdbb183ee594a6b518d580b07fd35e59e,c6ee0139d58250ac07ddfa3692c9adec488339bf
zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,7f56417f9404afb0f8975b0fe616433ab75a5de8,3a6a4ba7fc538f066d7b691777320fb9b92a5f93
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,0214cfcdde243e0adf2e81c94bb3d48e25308f2b,4d7b9e8f34775261fed517d232094f0247a4d3cf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,2be6b4dc25b55d86d15a68519a8b19630feaa4de,776db7808e27624aa125f1314b7fbb2196837507
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,776db7808e27624aa125f1314b7fbb2196837507,4d7b9e8f34775261fed517d232094f0247a4d3cf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,49a05a7bdbb183ee594a6b518d580b07fd35e59e,776db7808e27624aa125f1314b7fbb2196837507
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,2be6b4dc25b55d86d15a68519a8b19630feaa4de,776db7808e27624aa125f1314b7fbb2196837507
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,2be6b4dc25b55d86d15a68519a8b19630feaa4de,c6ee0139d58250ac07ddfa3692c9adec488339bf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,f6521f7c29b1d330617aed3764ecc25ff73e2da1,2be6b4dc25b55d86d15a68519a8b19630feaa4de
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,f6521f7c29b1d330617aed3764ecc25ff73e2da1,c6ee0139d58250ac07ddfa3692c9adec488339bf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,c6ee0139d58250ac07ddfa3692c9adec488339bf,4d7b9e8f34775261fed517d232094f0247a4d3cf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,f6521f7c29b1d330617aed3764ecc25ff73e2da1,c6ee0139d58250ac07ddfa3692c9adec488339bf
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,2be6b4dc25b55d86d15a68519a8b19630feaa4de,776db7808e27624aa125f1314b7fbb2196837507
src/java/jmx/org/apache/zookeeper/server/ManagedUtil.java,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,950586dc900653ecd2521291c76ba01084c7d2da,fb10c2b54698c8aab4477670bb0d6f7fe99c5c43
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,885bac190a4e2cb34949fc9f3182200e95fa8d62,b7a03643afda3306accd4c58e39daeb31870dc6e
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,bad9ede36559615bb7eafe8e4d333f2c7c353faa,d25cfdf63fb4c7747c65d1f8298b4060b9776ae6
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,0b585528c8d8c36715b3489900e77c9198301102,e116d32b63039fe9f0677f0af76c0a77fe74c82b
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,73af50a8a91cee9d3d95a373df7ecb12825f5545,b71191f514a2eec512f795e43a25c64d48f0e4c7
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,047d9258a4730791b85cc81b0e1435465a32acbf,ffce83512370e970426f7f6b7cff8f519de59bd4
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,047d9258a4730791b85cc81b0e1435465a32acbf,4a425c4e4911f1d4463f098a1c030b9920e391c0
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,047d9258a4730791b85cc81b0e1435465a32acbf,30c3c0eb55026bf73c6c6a87fe662ba458f67233
zookeeper/java/src/com/yahoo/zookeeper/server/DataTree.java,src/java/main/org/apache/zookeeper/server/DataTree.java,90090902302f923a98b24185a56b392ca4144e54,71dd96a232cb590e90601fde4bfafcd4eef1f82a
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,c6639c9842973a7954c8baa412d6825cb833d51f,b67088488ed98f2d21dc374a5a67be622cd8e046
src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,0a81c16c4c921ef52179b943dd046fc72022ccc6,2a23a2599b31dcbc971ddd68b05a13b9570247cc
zookeeper/java/src/com/yahoo/zookeeper/server/PrepRequestProcessor.java,zookeeper/java/src/com/yahoo/zookeeper/server/PrepRequestProcessor.java,047d9258a4730791b85cc81b0e1435465a32acbf,4efff2dfd774dc9acd5ed84d1586afd911271b1d
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,9107bbaf5f94ea0c70bcaae458538c95aeb61454,b71191f514a2eec512f795e43a25c64d48f0e4c7
src/java/main/org/apache/zookeeper/server/ServerCnxn.java,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,47c4bdb0c3c40d756ec0ced91a39c771351e826a,30cff66e5efe6b99b7e7a2293061f0eea0def02f
zookeeper/java/src/com/yahoo/zookeeper/server/SessionTracker.java,src/java/main/org/apache/zookeeper/server/SessionTracker.java,047d9258a4730791b85cc81b0e1435465a32acbf,b71191f514a2eec512f795e43a25c64d48f0e4c7
zookeeper/java/src/com/yahoo/zookeeper/server/SessionTrackerImpl.java,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,047d9258a4730791b85cc81b0e1435465a32acbf,cff0aedb1891cc1595cb19e28533f2b5c7a3e6a0
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,73af50a8a91cee9d3d95a373df7ecb12825f5545,b71191f514a2eec512f795e43a25c64d48f0e4c7
src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,43776e4fa233eeda2bdbbb3ca4db5030d2a51a9d,5428cd4bc963c2e653a260c458a8a8edf3fa08ef
src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,43776e4fa233eeda2bdbbb3ca4db5030d2a51a9d,9f102d311e0d68a2e0a212b1c870a6f999a128a5
src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,0a7c3b05744008862e1875dd6a651aa2a36d8cef,43776e4fa233eeda2bdbbb3ca4db5030d2a51a9d
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,e04e40167ffe34472435f040f346af06e76ff760,43eedab16b074f7b87da98ac0af60092bb0c52fd
src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,82627a641750383bc7380c568291839bbea5c26e,43eedab16b074f7b87da98ac0af60092bb0c52fd
zookeeper/java/src/com/yahoo/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,ffce83512370e970426f7f6b7cff8f519de59bd4,30cff66e5efe6b99b7e7a2293061f0eea0def02f
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c,b67088488ed98f2d21dc374a5a67be622cd8e046
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,d1fa7aa702b4c9474ecbed78da9f8ca0638b6d04,d349e7bd5ec70f62f75c6bd3c986fcd29e1b3a4c
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,e3e0db789177a2e77882545dbdd9eed9a23eb392,d1fa7aa702b4c9474ecbed78da9f8ca0638b6d04
zookeeper/java/src/com/yahoo/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,ffce83512370e970426f7f6b7cff8f519de59bd4,b67088488ed98f2d21dc374a5a67be622cd8e046
src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,ed622598737b8e8d374a4a883ccd9a966377dbff,8cfb9a0efa5c8934eb3c95ca69566c718a37d9ca
src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,18c58fa390c47b74d2af7ffca7b87610568b37f5,ed622598737b8e8d374a4a883ccd9a966377dbff
src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,8cfb9a0efa5c8934eb3c95ca69566c718a37d9ca,bd2a1bc422f1a555bb8a4af23cf07bf67ae0459b
src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,8cfb9a0efa5c8934eb3c95ca69566c718a37d9ca,bd2a1bc422f1a555bb8a4af23cf07bf67ae0459b
src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,18c58fa390c47b74d2af7ffca7b87610568b37f5,8cfb9a0efa5c8934eb3c95ca69566c718a37d9ca
src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,18c58fa390c47b74d2af7ffca7b87610568b37f5,ed622598737b8e8d374a4a883ccd9a966377dbff
src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,src/java/main/org/apache/zookeeper/client/StaticHostProvider.java,18c58fa390c47b74d2af7ffca7b87610568b37f5,ed622598737b8e8d374a4a883ccd9a966377dbff
src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,30cff66e5efe6b99b7e7a2293061f0eea0def02f,ceaeccd6e310983d37e685a9d5fff3d7e75cf125
src/java/main/org/apache/zookeeper/server/quorum/Leader.java,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,776db7808e27624aa125f1314b7fbb2196837507,e04e40167ffe34472435f040f346af06e76ff760
src/java/main/org/apache/zookeeper/server/quorum/Leader.java,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,776db7808e27624aa125f1314b7fbb2196837507,e04e40167ffe34472435f040f346af06e76ff760
src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,319190660ccc69544de1f36ade16be9c38b8d3e2,8b4520f77760b2a7d35708f556dd23a05c95c6f7
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,73af50a8a91cee9d3d95a373df7ecb12825f5545,640f63f8010f96b9a52c5a872e6af9d6b6a35e8c
zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,7f56417f9404afb0f8975b0fe616433ab75a5de8,cfdc76c1eeea467b44b0fa934bbccfcdc877be00
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,49a05a7bdbb183ee594a6b518d580b07fd35e59e,0214cfcdde243e0adf2e81c94bb3d48e25308f2b
src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,2be6b4dc25b55d86d15a68519a8b19630feaa4de,0214cfcdde243e0adf2e81c94bb3d48e25308f2b
zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FastLeaderElection.java,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,7f56417f9404afb0f8975b0fe616433ab75a5de8,2be6b4dc25b55d86d15a68519a8b19630feaa4de
src/java/main/org/apache/zookeeper/server/ZKDatabase.java,src/java/main/org/apache/zookeeper/server/ZKDatabase.java,3ba0a5450cb5340a39154f872d920a580648de3c,e04e40167ffe34472435f040f346af06e76ff760
src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,3ba0a5450cb5340a39154f872d920a580648de3c,bbfd0169417c316bbdd22ff7a38176845aa0efc6
src/java/main/org/apache/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,3fcc62dae5f63a64f68b5d36f8d22e3ecf751a78,e3650bf5dd0bc427fc8000821ae70e69c563863f
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,0254f868ca34105308ac3524c73111d8d770091e,83cf0a93c37759334fab885c2010fa0b7d953f52
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,18c58fa390c47b74d2af7ffca7b87610568b37f5,9be9a3a1d03d6f78b4e55423d15f46c5d3a82f74
src/java/main/org/apache/zookeeper/ClientCnxn.java,src/java/main/org/apache/zookeeper/ClientCnxn.java,e3b97366f8064a6d65a3eb1c44e1191e5e73a5c3,b67088488ed98f2d21dc374a5a67be622cd8e046
src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,ea54ef0825c6670cc6714e749d391f477420b118,9fc632c4f0a340b0a00ec6dff39c7b454c802822
src/java/jmx/org/apache/zookeeper/server/ManagedUtil.java,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,950586dc900653ecd2521291c76ba01084c7d2da,31b61db08a87b5939ea3fce5328d7ce69df536e6
zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java,src/java/main/org/apache/zookeeper/ZooKeeper.java,ffce83512370e970426f7f6b7cff8f519de59bd4,9ab32ca0dfe9ba49a26c08560d39d444fd775e4a
src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,0254f868ca34105308ac3524c73111d8d770091e,2a23a2599b31dcbc971ddd68b05a13b9570247cc
src/java/main/org/apache/zookeeper/server/quorum/Learner.java,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,debd8a0368f8c81af33691c9d402990bb0976fd5,2bf093ec150923624dd7a042d8d9459d589b1ef3
src/java/main/org/apache/zookeeper/server/auth/SASLAuthenticationProvider.java,src/java/main/org/apache/zookeeper/server/auth/SASLAuthenticationProvider.java,f650291795d66491b326856bb7b987b0afd33d02,0b3ea918139583bebec3240194ddbd41b987d486
